"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20174.5537714344,"SSP1","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",54731.49465,4288969.0595,269750.8075,10705.86133,7090826.5,0.771863401960265,726365.6845,1903386.285,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,26372.7398172226,"SSP1","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",50283.1388,3795979.5185,272975.257,9842.766235,7090826.5,0.709129447744914,579793.0335,2439616.1855,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,31855.809636483,"SSP1","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",47041.5072,3596056.356,269971.8655,9918.73588,7090826.5,0.663413597836585,546405.863,2711017.336,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40296.5578785632,"SSP1","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",41761.8833,3244485.4205,266065.325,11125.77252,7090826.5,0.588956496115086,712346.595,3183171.317,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,47105.3664198313,"SSP1","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",38526.3954,2920468.09,263221.368,12887.22203,7090826.5,0.543327289139002,928984.581,3554932.3835,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20700.3033540677,"SSP2","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",56464.0133,3638336.1755,267789.4675,11528.70564,9225808,0.612022419066167,653817.0015,1929173.5955,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,26911.2391854133,"SSP2","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",52363.4081,3192785.7045,266007.0925,10704.55472,9225808,0.567575307225123,521541.445,2477092.2185,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,32473.3959959839,"SSP2","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",51522.7585,3085285.3185,269660.5095,11022.30062,9225808,0.558463372530623,498026.8085,2732974.6515,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40304.2964039538,"SSP2","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",46813.3559,2793267.5565,266009.777,12493.033845,9225808,0.507417408860015,663465.485,3170284.198,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,47529.4801277313,"SSP2","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",42888.81755,2480276.668,263044.835,14785.64755,9225808,0.464878713604272,897763.0475,3579164.7715,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20221.5221891459,"SSP3","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",62636.93535,2593830.457,267693.6595,12706.09417,12808897,0.489011156464136,454620.4735,1903380.572,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,26600.1766535845,"SSP3","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",56587.39425,2134287.9985,264097.55,11784.892,12808897,0.441781944612405,367677.613,2381039.094,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,32891.4812485073,"SSP3","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",54556.79465,1938112.044,262377.4635,12696.29407,12808897,0.425928904338914,367221.3595,2751321.873,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40580.12122632,"SSP3","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",53486.7879,1767280.5105,265114.4085,14771.37295,12808897,0.417575283023979,487217.8095,3180075.3065,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,48323.4091349635,"SSP3","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",48516.78995,1546490.8555,261493.8905,18210.01355,12808897,0.37877414386266,668014.664,3581281.393,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,19512.8261847924,"SSP4","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",56915.705,3232562.62,270363.855,11110.97969,9472056,0.600880157380826,597437.9535,1841920.881,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,25966.9958029594,"SSP4","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",51116.0152,2621618.323,266985.398,10268.361485,9472056,0.539650686186821,467553.5845,2368559.6635,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,32167.9130948875,"SSP4","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",49124.2873,2431532.835,270043.0945,10779.569695,9472056,0.518623277776229,475887.8,2720595.117,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,40054.8008654807,"SSP4","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",44849.1378,2146656.6795,266059.8675,12173.76965,9472056,0.473488942632941,601611,3161770.025,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,47969.6177632008,"SSP4","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",39401.56335,1857912.1965,261842.3545,14890.83445,9472056,0.41597688347704,816856.4365,3593441.112,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20685.3702664953,"SSP5","Table protection levels","Discount rate 0.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",54548.029,5935575.4035,269673.342,11037.76176,7660461.5,0.712072360131305,1095902.5855,1942143.4405,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,26575.9937575441,"SSP5","Table protection levels","Discount rate 1.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",49094.7367,5319515.5075,272764.2735,9782.406945,7660461.5,0.640884843556749,848583.6105,2472647.771,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,31652.0580319259,"SSP5","Table protection levels","Discount rate 3.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",46994.71085,5205899.0405,269953.695,9951.317235,7660461.5,0.613471014115795,809456.456,2729199.6075,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,39320.2319043372,"SSP5","Table protection levels","Discount rate 4.5","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",42124.69245,4794284.253,266414.2575,10748.588825,7660461.5,0.549897580583102,947784.117,3181727.5505,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+rcp85_hig+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,46872.7708039675,"SSP5","Table protection levels","Discount rate 6.0","RCP 8.5 hig","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",38614.47365,4307551.6015,263340.1835,12559.37392,7660461.5,0.504075030597047,1290208.309,3563298.02,49238.593044,38526.3954,62636.93535,0.54836558651288,0.37877414386266,0.771863401960265,266908.5439,261493.8905,272975.257,11939.4492306,9782.406945,18210.01355,3234760.80772,1546490.8555,5935575.4035,680981.73266,367221.3595,1290208.309,2762128.57474,1841920.881,3593441.112
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20549.3051354717,"SSP1","Table protection levels","Discount rate 0.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",70640.6035,6286790.27,427322.156,9442.80553,7090826.5,0.996225242572216,639417.813,2312111.5335,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,24741.5798279624,"SSP1","Table protection levels","Discount rate 1.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",67096.63025,5838301.58,425439.8895,8595.073685,7090826.5,0.946245550501059,514502.9595,2705604.545,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,30554.7180002201,"SSP1","Table protection levels","Discount rate 3.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",66470.17675,5721732.3365,431355.8905,8744.1682,7090826.5,0.937410846958391,483519.5225,3199347.202,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,37585.8684816826,"SSP1","Table protection levels","Discount rate 4.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",62640.5924,5459734.8445,428286.0765,9955.90183,7090826.5,0.883403259126422,661889.6545,3694841.457,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44779.2258636896,"SSP1","Table protection levels","Discount rate 6.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",59181.46495,5033109.8685,423593.89,11838.94984,7090826.5,0.834620124325423,913262.0545,4222073.2165,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20742.7688729595,"SSP2","Table protection levels","Discount rate 0.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",77297.3706,5383950.935,426378.774,10116.227865,9225808,0.837838491761372,585324.0675,2320875.629,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,24935.4279474597,"SSP2","Table protection levels","Discount rate 1.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",73793.83215,4998503.355,424711.536,9250.67302,9225808,0.799863081369133,470129.4165,2714949.634,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,30833.1983836163,"SSP2","Table protection levels","Discount rate 3.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",73891.6195,4822482.3475,430774.0245,9552.093225,9225808,0.800923014005928,451649.5005,3214842.233,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,38063.3196571339,"SSP2","Table protection levels","Discount rate 4.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",69077.88195,4506917.161,426713.819,11117.95658,9225808,0.748746147220926,635053.9495,3719085.86,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45253.1042453218,"SSP2","Table protection levels","Discount rate 6.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",66115.8091,4181944.493,422773.257,13431.92792,9225808,0.716639768570948,883975.937,4237660.021,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,20526.1836306285,"SSP3","Table protection levels","Discount rate 0.0","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",85217.41575,3568988.803,424088.4795,10699.05058,12808897,0.665298626025332,420325.885,2275734.7935,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
"robust_protection_migration__on+migrLevel_100_0+migrcost_2_0+plf_1_0+dikecost_1_0+high__end+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,24730.0055832695,"SSP3","Table protection levels","Discount rate 1.5","H++","Usual seadike cost","Migration","Migrationcost 2.0","Migrationlevel 100.0",84562.56945,3226385.252,423364.266,10001.277855,12808897,0.66018619284705,344241.013,2682192.572,70650.177358,58844.6473,85217.41575,0.783266583537459,0.601034813926601,0.996225242572216,425622.20846,419964.1095,431355.8905,10528.9369328,8595.073685,16040.1362,5090727.4276,2456569.5815,8999229.06,632467.95456,344241.013,1245675.5855,3235678.58002,2262597.029,4279831.0965
